duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,Z39_50,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,279,16,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,115,11,1.0,1.0,0.0,0.0,0.1,0.07,0.0,255,5,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,155,4187,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,184,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,normal
0,tcp,http,SF,218,667,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1,tcp,smtp,SF,1553,329,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34,26,0.76,0.09,0.03,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,106,9,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,9,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,http,SF,336,2710,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,normal
0,icmp,eco_i,SF,18,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,anomaly
27,udp,domain_u,SF,44,44,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,5,6,0.0,0.0,0.0,0.0,0.2,0.4,0.33,25,24,0.96,0.08,0.04,0.0,0.0,0.0,0.0,0.0,normal
1,tcp,smtp,SF,1708,330,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,150,0.8,0.4,0.2,0.01,0.0,0.0,0.0,0.0,normal
0,udp,other,SF,1,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,8,0.03,0.15,0.42,0.0,0.0,0.0,0.5,0.0,anomaly
0,tcp,http,SF,54540,8314,False,0,False,2,0,True,1,False,0,0,0,False,0,0,False,False,3,4,0.0,0.0,0.0,0.25,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,anomaly
0,tcp,http,SF,197,10216,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,333,10861,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,18,30,0.0,0.0,0.0,0.0,1.0,0.0,0.07,220,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,105,145,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,198,0.78,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,auth,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,273,13,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,13,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,http,SF,233,2213,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.01,normal
0,tcp,finger,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,56,14,1.0,1.0,0.0,0.0,0.25,0.07,0.0,255,56,0.22,0.03,0.01,0.0,1.0,1.0,0.0,0.0,anomaly
0,icmp,eco_i,SF,8,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,48,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,46,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0,anomaly
0,tcp,telnet,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,74,17,1.0,1.0,0.0,0.0,0.23,0.05,0.0,255,58,0.23,0.02,0.02,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,ftp_data,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,37,9,1.0,1.0,0.0,0.0,0.24,0.11,0.0,255,55,0.22,0.04,0.01,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,ftp_data,SF,3475,0,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198,45,0.23,0.03,0.23,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,smtp,SF,1112,307,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225,100,0.36,0.01,0.0,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,143,20,1.0,1.0,0.0,0.0,0.14,0.05,0.0,255,12,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,Z39_50,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,224,12,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,308,2507,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,6,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,74,67,0.91,0.03,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,149,6,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7,1,0.14,1.0,0.14,0.0,0.0,0.0,0.86,1.0,anomaly
0,tcp,smtp,SF,3873,337,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,156,0.83,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,private,RSTR,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,173,1,0.01,0.16,0.31,0.0,0.0,0.0,0.31,1.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,137,17,1.0,1.0,0.0,0.0,0.12,0.05,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,udp,domain_u,SF,45,74,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,139,142,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,226,0.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,RSTR,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.44,0.42,0.0,0.0,0.0,0.43,1.0,anomaly
0,tcp,http,SF,206,3644,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,278,2380,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,normal
0,tcp,smtp,SF,1408,335,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19,165,0.89,0.11,0.05,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,297,9287,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,167,255,1.0,0.0,0.01,0.01,0.0,0.0,0.1,0.07,normal
1,tcp,smtp,SF,1537,334,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,152,156,0.83,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,50,13,1.0,1.0,0.0,0.0,0.26,0.12,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,293,1040,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,11,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4814,tcp,IRC,RSTR,1000,5740,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,32,13,0.41,0.06,0.03,0.0,0.03,0.08,0.38,0.92,normal
0,icmp,eco_i,SF,8,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,71,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,175,497,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,18,255,1.0,0.0,0.06,0.01,0.06,0.0,0.0,0.0,normal
0,tcp,csnet_ns,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,264,7,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
5,tcp,smtp,SF,1719,369,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,226,0.9,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,42,42,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,3,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,102,102,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,42,42,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,7,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,95,95,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
22,tcp,ftp,SF,235,769,False,0,False,4,0,True,0,False,0,0,0,False,0,0,False,True,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,231,43,0.19,0.03,0.0,0.0,0.0,0.0,0.01,0.05,normal
0,tcp,csnet_ns,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,264,10,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,10,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,netbios_ns,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,261,6,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,6,0.02,0.08,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,248,11,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,smtp,SF,686,330,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,96,0.36,0.05,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,private,RSTR,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,191,1,0.01,0.15,0.12,0.0,0.0,0.0,0.13,1.0,anomaly
0,tcp,http,SF,298,4930,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,4,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,178,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,icmp,urp_i,SF,181,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,5,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,finger,SF,6,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,10,0.09,0.06,0.02,0.2,0.02,0.1,0.0,0.0,normal
0,tcp,http,SF,229,1425,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109,241,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,269,9287,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,255,1.0,0.0,0.02,0.07,0.0,0.0,0.02,0.0,normal
0,udp,domain_u,SF,44,125,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,236,316,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,307,2698,False,0,False,0,0,True,0,False,0,0,0,False,1,0,False,False,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,126,119,0.94,0.02,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,courier,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,110,16,1.0,1.0,0.0,0.0,0.15,0.05,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,294,1721,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,172,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,294,1718,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,255,1.0,0.0,0.02,0.03,0.02,0.0,0.0,0.0,normal
0,tcp,http,SF,230,29228,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,45,125,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,74,154,0.0,0.0,0.0,0.0,0.99,0.03,0.01,255,200,0.78,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal
1,tcp,smtp,SF,1287,366,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,239,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,233,6943,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,6,44,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,3,3,0.33,0.33,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.67,0.03,0.33,0.01,0.0,0.0,normal
0,tcp,http,SF,199,2200,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,255,1.0,0.0,0.1,0.08,0.0,0.0,0.0,0.46,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,243,2,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,107,18,0.0,0.0,1.0,1.0,0.17,0.07,0.0,255,18,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,udp,private,SF,1,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,58,31,0.0,0.0,0.0,0.0,0.53,0.07,0.0,255,96,0.38,0.06,1.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,tcp,netstat,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,293,18,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,18,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,49,1,0.02,1.0,0.02,0.0,0.0,0.0,0.92,1.0,anomaly
14,udp,private,SF,105,146,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,235,0.92,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,ftp_data,SF,9,0,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,50,0.5,0.5,0.5,0.06,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,271,2418,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,28,0,False,3,False,0,0,False,0,False,0,0,0,False,0,0,False,False,62,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,29,0.11,0.01,0.11,0.0,0.0,0.0,0.0,0.0,anomaly
0,udp,private,SF,28,0,False,3,False,0,0,False,0,False,0,0,0,False,0,0,False,False,69,69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,141,69,0.49,0.03,0.49,0.0,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,320,1272,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,29,50,0.0,0.0,0.0,0.0,1.0,0.0,0.04,33,54,1.0,0.0,0.03,0.11,0.0,0.0,0.0,0.0,normal
13,tcp,netbios_ssn,RSTR,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.55,0.55,0.0,0.0,0.0,0.55,1.0,anomaly
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,203,16,0.0,0.0,1.0,1.0,0.08,0.07,0.0,255,16,0.06,0.08,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,uucp,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,106,1,1.0,1.0,0.0,0.0,0.01,0.08,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,90,15,1.0,1.0,0.0,0.0,0.17,0.07,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,bgp,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,247,4,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,4,0.02,0.08,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,imap4,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,284,13,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,9,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,ctf,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,209,20,1.0,1.0,0.0,0.0,0.1,0.07,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,vmnet,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,147,3,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,3,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,udp,domain_u,SF,42,42,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,311,396,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,170,19109,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,327,1921,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,255,1.0,0.0,0.02,0.18,0.0,0.0,0.26,0.76,normal
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,140,15,0.0,0.0,1.0,1.0,0.11,0.07,0.0,255,15,0.06,0.08,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,132,3,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,20,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,smtp,SF,1647,336,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21,145,0.67,0.14,0.05,0.03,0.0,0.0,0.0,0.0,normal
0,icmp,eco_i,SF,8,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,86,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,anomaly
0,udp,domain_u,SF,43,70,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,168,170,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,229,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,308,897,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,46,117,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,162,0.64,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,icmp,eco_i,SF,8,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,254,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,anomaly
0,udp,domain_u,SF,46,46,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,113,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,finger,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,17,17,1.0,1.0,0.0,0.0,1.0,0.0,0.0,77,23,0.22,0.05,0.01,0.09,1.0,0.74,0.0,0.0,anomaly
0,icmp,eco_i,SF,30,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,4,0.02,0.01,0.07,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,54540,8314,False,0,False,2,0,True,1,False,0,0,0,False,0,0,False,False,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87,87,1.0,0.0,0.01,0.0,0.0,0.0,0.16,0.16,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,227,25,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,25,0.1,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,319,269,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,107,255,1.0,0.0,0.01,0.08,0.0,0.0,0.57,0.65,normal
0,tcp,http,SF,218,482,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,normal
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,285,15,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,15,0.06,0.08,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,http,SF,278,2208,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,237,1280,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,8,23,0.0,0.0,0.0,0.0,1.0,0.0,0.17,9,255,1.0,0.0,0.11,0.15,0.0,0.0,0.11,0.82,normal
0,tcp,whois,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,143,10,1.0,1.0,0.0,0.0,0.07,0.08,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
6,tcp,smtp,SF,0,82,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,79,0.17,1.0,0.17,0.04,0.0,0.01,0.67,0.03,anomaly
2601,udp,other,SF,147,105,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,6,2,0.0,0.0,0.0,0.0,0.33,0.5,0.0,255,4,0.02,0.45,0.82,0.0,0.0,0.0,0.0,0.0,normal
